
recording:1772271506.3593988 0.004779232812319057 0.006974151364886213 0.0018574774422142873 0.002799858195220966 0.06933042379132251 0.08346655552373862 0.994091941039663
recording:1772271506.3793988 0.007465324212093229 0.0038128322437271343 0.0018880679374337853 0.001880176391814791 0.07121146611363342 0.08378377135000735 0.9939344403375165
recording:1772271506.4193988 0.006874133062486714 -0.003530319880604675 -0.00768213108869273 0.0010129728334757429 0.0754022453880699 0.08381564715816747 0.993623878823337
recording:1772271506.3993988 0.007189925156257269 0.0001472146947825675 -0.0029029289734041996 0.0014466156167003417 0.07330702243128621 0.08379989671350402 0.993781447339566
recording:1772271506.4393988 0.0026985578036881515 0.0015679903089622271 -0.004859546754198138 0.0006588069733462875 0.07747912353834883 0.08369909872202844 0.9934742131843289
recording:1772271506.4593987 0.001045805260190414 0.0038554600591778902 -0.008479282372210637 0.00020087993780903407 0.07938144028917239 0.08365454963086105 0.9933279734865645
recording:1772271506.4793987 0.00042330410215536636 0.0057802648267385025 -0.01040487009341696 -0.0004509932203982374 0.0811173745019045 0.08362812635471843 0.9931898633400525
recording:1772271506.499399 0.00017106517936853327 0.008554158565621006 -0.006704516492953672 -0.001218439405462658 0.08279778202885789 0.08364703063278045 0.9930489499329002
recording:1772271506.519399 0.0016974832730259446 0.007418444426938173 -0.007552962506672037 -0.002030611057782311 0.08434362181402145 0.08379582232325762 0.9929049754327925
recording:1772271506.539399 0.003216184804208713 0.006279262278916684 -0.008404944928240298 -0.0028431744626592065 0.08588920696639474 0.08394439653201288 0.9927579255672224
recording:1772271506.559399 0.007623667511698722 0.0055837287333575 -0.01523083338725853 -0.003674280954948657 0.08739238150146825 0.08404788741346185 0.9926152446624522
recording:1772271506.5793989 0.010107305373779183 0.002013087586518439 -0.018913773306222684 -0.004519742275649895 0.08903709418534876 0.08410227241118355 0.99246096929001
recording:1772271506.5993989 0.012893587343838095 0.000164019751448007 -0.01796854628594092 -0.005311358626337447 0.09086325769185197 0.08408127025739459 0.992293302337101
recording:1772271506.6193988 0.011572025516322542 0.004072468870074379 -0.009647243634161556 -0.006046742249779206 0.09286240448387988 0.08406211468385562 0.9921056252317669
recording:1772271506.6393988 0.01339680174545224 0.0013668104313523568 -0.0033086858217037224 -0.0067428086283403375 0.09489334248447455 0.08414535755958967 0.9919018836987329
recording:1772271506.6593988 0.014713809648425613 0.0004839201322239349 0.0007020085441109284 -0.007431463490065307 0.09688890219282764 0.08433623625519775 0.9916878103700639
recording:1772271506.6993988 0.014620333528364636 0.004359704040782851 -0.006383185010304006 -0.008772783300773579 0.10067987782908519 0.08490353734308342 0.9912507199594409
recording:1772271506.6793988 0.014682977922373525 0.002428061801144308 -0.002838943629661733 -0.008101305648003048 0.09878460509899419 0.08462005021487604 0.9914713398499552
recording:1772271506.7193987 0.015849479302959307 0.0053738942248445 -0.004003106556610072 -0.009432182243080239 0.10263288218994085 0.08526349067170069 0.991013452274991
recording:1772271506.759399 0.016057032779639182 0.007484283897275048 0.010104581483620841 -0.010458946349655107 0.10631260197166799 0.08632827543889038 0.9905229275302091
recording:1772271506.739399 0.01595421696906133 0.006586114296747215 0.004691427148648342 -0.010025175722392629 0.10455584769776852 0.08572832808798105 0.990766483247781
recording:1772271506.779399 0.011408610962527314 0.006307056276690597 0.014048570671852277 -0.010783992678069312 0.10785786210791957 0.08713329778213612 0.990281866693033
recording:1772271506.799399 0.004889898700647571 0.007044222137945203 0.023692111509879852 -0.010996538051188475 0.10914346704240618 0.08808251372888745 0.9900546704743391
recording:1772271506.8193989 0.000852613761001739 0.0022743297132134157 0.024997498094685718 -0.01076699374790916 0.10949440361448595 0.08943275139221032 0.9898973837732674
recording:1772271506.8393989 -0.0031561448578953126 -0.0025271317840258457 0.026305239273105536 -0.010539165464942709 0.10984510452444629 0.09078278190074213 0.9897380792480799
recording:1772271506.8593988 -0.007136219945771529 -0.007360042184415754 0.027615321545078318 -0.010313045222629429 0.11019556976877715 0.09213260525146778 0.9895767582917192
recording:1772271506.8793988 -0.012035602987229605 -0.01077999597857645 0.023974035006596124 -0.009833043330753553 0.11013645152766596 0.09348695287786432 0.9894611983020666
recording:1772271506.8993988 -0.01467558380178066 -0.00686717909298861 0.020442637692388167 -0.009227671472087534 0.10992957060175969 0.09477028807336872 0.9893679457537558
recording:1772271506.9193988 -0.015102510688828251 -0.002631730214896511 0.01669144805117282 -0.008640812065607907 0.10972222021146251 0.09596251300878766 0.9892813385765206
recording:1772271506.9393988 -0.013588181342829344 -0.004182624913585564 0.015719911837543583 -0.00848823437605833 0.10973579541429093 0.09696190996417936 0.9891837003803027
recording:1772271506.9593987 -0.012067883621611377 -0.0057311739503374415 0.014746871555733669 -0.008335513346348855 0.10974922917008512 0.09796120230980401 0.9890850462704623
recording:1772271506.9793987 -0.010541646852703663 -0.00727730403504725 0.013772351437839 -0.008182653826838108 0.10976252692438562 0.09896037783921442 0.9889853767763422
recording:1772271506.999399 -0.007427707222504288 -0.008734375706445235 0.013612997466317943 -0.008179332848992395 0.10989063568601819 0.0998848151777363 0.9888782384093492
recording:1772271507.039399 -0.002591671293746769 -0.009004536769328081 0.018415071232750747 -0.008271102725513943 0.11023968187604499 0.10146092163487348 0.9886781492379481
recording:1772271507.019399 -0.003837641351002053 -0.009667739928085707 0.015611100871804375 -0.008235569906234636 0.11008360426429908 0.10070277043278583 0.9887733448509128
recording:1772271507.059399 -0.001802603203122456 -0.010139688375282474 0.01621577563656134 -0.008275116375012517 0.11030033853130965 0.10214769218813644 0.9886006305629672
recording:1772271507.0793989 -0.003987695989616797 -0.009377118173981647 0.014869529866651798 -0.008299357774631843 0.11025103617702187 0.10267557030644987 0.9885512414360051
recording:1772271507.0993989 -0.0044125054545697175 -0.00939804513837938 0.013043117543605928 -0.0083327897195959 0.1100395861329982 0.10305117570421153 0.9885354365348504
recording:1772271507.1193988 -0.004978603994780999 -0.005815257197772637 0.007979246122466274 -0.00832269576436507 0.10950969461231193 0.1031435450507993 0.9885847301245786
recording:1772271507.1593988 -0.006082429901977502 0.0013542106450939496 -0.0021493122562064298 -0.008302028499226788 0.10844982160555543 0.10332821761021459 0.9886824525407627
recording:1772271507.1393988 -0.005535203515368459 -0.002231124887084286 0.0029150761133256804 -0.008312438244639796 0.10897974168611568 0.10323589553887179 0.9886337386235329
recording:1772271507.1793988 -0.0042206869572812755 -0.0007943925487773084 -0.005854028216588362 -0.00836064037529479 0.10798098726258676 0.1033813358615031 0.9887277205974369
recording:1772271507.1993988 -0.007054782022787812 0.0028740544618357984 -0.005655114612557806 -0.008418753430788906 0.1075905810305896 0.10334477493891302 0.988773608545959
recording:1772271507.2193987 -0.005069245894244265 0.0017155565529208105 -0.007994487570622552 -0.008525984812624784 0.10725632954036325 0.10334701387659281 0.988808769216422
recording:1772271507.239399 -0.003027942345751604 -0.0007374290204967655 -0.008743151538905139 -0.008666982794230584 0.10698194010899416 0.10333401005846736 0.988838627008976
recording:1772271507.259399 -0.0026057627351173443 -0.0009416213461547003 -0.006476044637722335 -0.008817400006178413 0.10679822607026894 0.10322798788823992 0.9888682292812933
recording:1772271507.279399 -0.002169693146390914 0.0003953885929080224 -0.004037508244070149 -0.008918073652954064 0.10663369551219805 0.10310603870041314 0.9888978044910613
recording:1772271507.299399 -0.0023100617289783815 0.0007243915176802516 -0.0045825150609241794 -0.008997287100536345 0.10646755024726805 0.1029257163272601 0.988933772548848
recording:1772271507.3193989 -0.0013344105842459486 0.00038781432091797156 -0.0074125264765130955 -0.009092244110930774 0.10634501783611201 0.10268853338716863 0.9889707444556975
recording:1772271507.3393989 -0.0005649591993929019 0.002015243418124403 -0.007194991210083297 -0.009172834855484695 0.10630571507853609 0.10244154013541416 0.9889998406961649
recording:1772271507.3593988 -0.0005312907415166611 0.004841036526943037 -0.006319459253791992 -0.009206836460098577 0.10635688763946817 0.1022014227701851 0.989018865238572
recording:1772271507.3793988 -0.0004948239115878548 0.007666652968630971 -0.005444686860490281 -0.009240772400030106 0.10640809754505764 0.10196129171178549 0.9890378253104157
recording:1772271507.3993988 0.0004485745537239786 0.00463435083640684 -0.008840665402944207 -0.009257421489247136 0.10653420611550878 0.10186715471258644 0.9890337940967795
recording:1772271507.4193988 0.0013891627982192273 0.0016011625675699036 -0.012236698602774517 -0.009273998026637129 0.10666022830307095 0.10177302065162176 0.9890297472403867
recording:1772271507.4393988 0.0007070665559570902 0.0024337867702761582 -0.007942836562735773 -0.009382870398011129 0.10694207654155982 0.10165271914041302 0.9890106565145966
recording:1772271507.4593987 2.9859155475391906e-05 0.003269192624155086 -0.003648853474831244 -0.00949157518817935 0.10722391904004411 0.10153241597469027 0.9889914608794576
recording:1772271507.4793987 0.0026426428207541957 0.0025832964894277437 -0.0018817305065338315 -0.009645155420568235 0.10741777446853648 0.10150408919670885 0.9889718462026542
recording:1772271507.499399 0.005256591728073169 0.0018983213286675013 -0.00011595921895993171 -0.009798708458288636 0.10761166872199496 0.10147574616182305 0.9889521661881926
recording:1772271507.519399 0.003967216409265521 -0.0014517584881512309 -0.0005223164534534347 -0.009928102194791205 0.10766589949079165 0.10137246083007756 0.9889555657656733
recording:1772271507.559399 0.0013000543863619395 0.0028555157770328438 -0.0019108656818530086 -0.01012403870528738 0.10791253188110371 0.10118234932549706 0.9889461671336195
recording:1772271507.539399 0.001639524104270743 0.004384676198111937 -0.0022651098907030243 -0.010035104411353435 0.10777954220632104 0.10128678921551165 0.9889508851766409
recording:1772271507.5793989 -0.00043627445370773794 0.0013190764175195662 8.466651991469266e-05 -0.010239948672718527 0.10809211693456833 0.10119000507814689 0.9889245778015977
recording:1772271507.5993989 0.002367090570358308 -0.002970392669970357 -0.005783279467539741 -0.010354084161120799 0.10825250048305639 0.10126098176574116 0.9888985805694073
recording:1772271507.6193988 1.1960781870624814e-05 0.003521368405838383 0.00027465935138111324 -0.010480090642832448 0.10857869087108914 0.10127789619271649 0.9888597591830784
recording:1772271507.6393988 0.0021668031878895526 0.0011974628134736429 0.004127683168347114 -0.010557106659427365 0.10884046436140433 0.10128674692349336 0.9888292550861506
recording:1772271507.6593988 -0.00030881602484955444 -0.0011992205144969513 0.004387500594562073 -0.010639325698299304 0.10899804272659486 0.10128298779501607 0.9888114015391264
recording:1772271507.6793988 -0.0021013679550761313 0.000808914054070324 0.00674589089446442 -0.01081425509871743 0.10901928071308133 0.10133615083537446 0.9888017156403666
recording:1772271507.6993988 0.0013744223895649458 -0.006803045685107786 0.0017294569376004245 -0.010957516094527855 0.1089327335743288 0.10146322172266618 0.9887966459463339
recording:1772271507.7193987 0.00015032208621997668 -0.0048732246987734625 0.0016501762738568436 -0.010915323391050719 0.10893522187975285 0.10149022325067497 0.9887940674042326
recording:1772271507.739399 -0.0010739526717778644 -0.0029435599300786553 0.0015712881802245333 -0.010873135960999057 0.10893770978891973 0.10151722992099617 0.9887914857691111
recording:1772271507.759399 -0.002298406404620212 -0.0010139306330810489 0.0014927462558762057 -0.010830930787689496 0.10894019740341275 0.10154423030867184 0.9887889024554215
recording:1772271507.779399 -0.0008973541163449896 -0.0005095603608727553 0.002158541534040345 -0.010933604039119629 0.1089711685488069 0.1015474361235562 0.9887840304862106
recording:1772271507.799399 -0.0011584910807920436 0.0019956771397829564 0.0051760591687015365 -0.011096862465512728 0.10898684876921191 0.10148404868159502 0.9887869913697136
recording:1772271507.8193989 -0.0014225197870417947 0.0041958059417791125 0.004368968599190366 -0.011298984497856632 0.10898487668797424 0.10139536967926209 0.9887940172807631
recording:1772271507.8393989 -0.0009181634753756974 2.0460699464363387e-05 0.006129162427572358 -0.011535355934658065 0.10900644731661119 0.1013190419345088 0.9887967342929207
recording:1772271507.8593988 -0.0023844371957207834 0.006470508111621765 0.006238763639312167 -0.011656041580428548 0.1089752658494133 0.10118556014415314 0.9888124243485409
recording:1772271507.8793988 0.0006695319056745631 0.0005293294510988753 -0.0002672904638021643 -0.011699070322032944 0.1088966502873629 0.10118192327704607 0.9888209492682433
recording:1772271507.8993988 -0.0004998748352547256 0.0011040019173782303 0.0017181080341089324 -0.011743615555051583 0.1088554201495802 0.10106157415752351 0.9888372683240438
recording:1772271507.9393988 0.0007979504120837294 -0.005882383392013938 0.005035162182587519 -0.01194701861741696 0.10879025249694686 0.10099427516486895 0.9888488792994248
recording:1772271507.9193988 0.00014931419223130596 -0.002389440328386045 0.0033758846987295256 -0.011845324690128497 0.10882285681120181 0.10102792346493263 0.9888430779445229
recording:1772271507.9593987 -0.0007347920201373876 -0.003664540384147817 0.004171725560304152 -0.011945658485191751 0.10868485959150319 0.10086587232080457 0.9888735906777436
recording:1772271507.9793987 -0.0034461509969779397 -0.0027202741607132838 0.007905209442732883 -0.011911829760680661 0.10851234335164467 0.10068494821069435 0.9889113817000476
recording:1772271507.999399 -0.0005532626457267635 -0.004944831832435029 0.005798852050491064 -0.011933212194581613 0.10824205404920717 0.10052139077979518 0.9889573833981035
recording:1772271508.019399 -0.00032522232162455334 -0.004345523933020184 0.0063304744044547605 -0.012028603367559789 0.10799395779288948 0.10028840371098877 0.989007003950101
recording:1772271508.059399 -0.011416299087745968 -0.013840738128456492 -0.00405297054707904 -0.01237758602834764 0.10710781604985649 0.10006667115607096 0.9891215155019547
recording:1772271508.039399 -0.005874926656464124 -0.009092528556714575 0.001142446199626404 -0.012202949181282691 0.10755087042755072 0.1001775541424574 0.989064384126529
recording:1772271508.0793989 -0.013549048637279291 -0.02035576321425576 -0.003940053526788627 -0.012833859839870414 0.1066285321349177 0.09994288347395155 0.9891799978867727
recording:1772271508.0993989 -0.018281055591712645 -0.016827855615960053 0.015103204062471691 -0.013273719670627406 0.10622237890089807 0.09966341716864394 0.9892460855949892
recording:1772271508.1193988 -0.03900931166397633 -0.000997733547527408 0.03582479971029252 -0.013397842824342653 0.1055640436211222 0.09915503666897868 0.9893659632336185
recording:1772271508.1393988 -0.06122113546413644 0.0033138527356090883 0.012688391350856098 -0.013532267200879172 0.1042224326576708 0.09896214729330301 0.9895256720663795
recording:1772271508.1593988 -0.05736861446710695 -0.001984890253724414 -0.021206517449407696 -0.014125798530459142 0.10260289338808039 0.09919013907143998 0.9896637936164279
recording:1772271508.1793988 -0.048033329407725686 -0.001747542853642786 -0.02710429152695461 -0.015047453661321136 0.10172931733635242 0.09894372259740548 0.9897650528742454
recording:1772271508.1993988 -0.03867100959466581 -0.0015402579351430495 -0.032965899707001776 -0.015970417152569534 0.10085551840184132 0.0986970891588721 0.9898646345715328
recording:1772271508.2193987 -0.03127434513087168 0.0007770661079002351 -0.026225438519599076 -0.016834335307114756 0.10154468066204604 0.09781221155217758 0.989867695328665
recording:1772271508.239399 -0.023857119959882992 0.003090880900124111 -0.019513204300689844 -0.01769453895152542 0.10223366175416619 0.09692713584446278 0.989868835772001
recording:1772271508.259399 -0.01641943134600964 0.005401002803361377 -0.012829185581516045 -0.018551029505071016 0.10292237811264102 0.09604185248841238 0.9898680750274425
recording:1772271508.279399 0.002318899952702049 0.0035224770985905545 -0.00081776386342649 -0.019096476917081336 0.10445968033989045 0.0945494863915371 0.9898403378200648
recording:1772271508.299399 0.010221559515942906 0.005821890147509533 0.00845275481162508 -0.019408746496461484 0.10626243752320932 0.0928115673654814 0.9898068538327186
recording:1772271508.3393989 0.026523233571127583 0.011133648494524705 0.008194285073967151 -0.01910043351655669 0.10940608633038666 0.08882650102636021 0.9898360139077389
