
1771914456.701285@0.00133779,-0.000501734,0.00626517,0,0,0,0,0,0,0,0,0,0,0,0#0.999353,0.0159036,0.0010556,0.0322364,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0$
1771914456.7732892@-0.000981019,7.91771e-05,-0.00655068,0,0,0,-0.00510186,0.00243499,0.00427004,0,0,0,0,0,0#0.999353,0.0159414,0.0010589,0.0322312,1,0,0,0,0.164834,0.129284,0.970639,-0.118213,1,0,0,0,1,0,0,0$
1771914456.8392875@-0.000981019,7.91771e-05,-0.00655068,0,0,0,0.00135574,-0.000817209,0.0126163,0,0,0,0,0,0#0.999353,0.0159414,0.0010589,0.0322312,1,0,0,0,0.164909,0.130539,0.970461,-0.118195,1,0,0,0,1,0,0,0$
1771914456.848292@-0.000533228,0.000469826,-0.0114857,0,0,0,0.00135574,-0.000817209,0.0126163,0,0,0,0,0,0#0.999353,0.0159366,0.00104896,0.0322265,1,0,0,0,0.164909,0.130539,0.970461,-0.118195,1,0,0,0,1,0,0,0$
1771914456.8582907@-0.000533228,0.000469826,-0.0114857,0,0,0,0.00908119,0.00629009,-0.00019064,0,0,0,0,0,0#0.999353,0.0159366,0.00104896,0.0322265,1,0,0,0,0.16561,0.131121,0.970298,-0.117912,1,0,0,0,1,0,0,0$
1771914456.8722863@-0.000533228,0.000469826,-0.0114857,0,0,0,0.00863133,0.00105569,0.00478289,0,0,0,0,0,0#0.999353,0.0159366,0.00104896,0.0322265,1,0,0,0,0.165748,0.131566,0.970232,-0.117763,1,0,0,0,1,0,0,0$
1771914456.8832862@-0.00031385,-0.000618877,0.0149541,0,0,0,0.00556257,0.00456039,0.0051445,0,0,0,0,0,0#0.999354,0.0158926,0.00102514,0.0322298,1,0,0,0,0.165828,0.131943,0.970197,-0.117519,1,0,0,0,1,0,0,0$
1771914456.8932867@-0.00031385,-0.000618877,0.0149541,0,0,0,0.0019178,0.0104199,0.000415329,0,0,0,0,0,0#0.999354,0.0158926,0.00102514,0.0322298,1,0,0,0,0.16574,0.132341,0.9702,-0.117164,1,0,0,0,1,0,0,0$
1771914456.9042857@0.00133624,-0.000554358,0.0100195,0,0,0,-0.00344206,0.00965215,-0.00441443,0,0,0,0,0,0#0.999354,0.0159001,0.00102133,0.0322267,1,0,0,0,0.165378,0.132843,0.970245,-0.116738,1,0,0,0,1,0,0,0$
1771914456.9132965@0.000587639,0.00113261,0.00148052,0,0,0,-0.00344206,0.00965215,-0.00441443,0,0,0,0,0,0#0.999354,0.0158973,0.00101546,0.0322159,1,0,0,0,0.165378,0.132843,0.970245,-0.116738,1,0,0,0,1,0,0,0$
1771914456.9242916@0.000587639,0.00113261,0.00148052,0,0,0,-0.0119819,0.0119533,-0.00360155,0,0,0,0,0,0#0.999354,0.0158973,0.00101546,0.0322159,1,0,0,0,0.163609,0.133727,0.97051,-0.116012,1,0,0,0,1,0,0,0$
1771914456.934286@0.000720309,-0.000881678,-0.00171551,0,0,0,-0.0119819,0.0119533,-0.00360155,0,0,0,0,0,0#0.999354,0.0159287,0.0010134,0.0322068,1,0,0,0,0.163609,0.133727,0.97051,-0.116012,1,0,0,0,1,0,0,0$
1771914456.9452868@0.000720309,-0.000881678,-0.00171551,0,0,0,-0.0118917,-0.00254653,0.00375218,0,0,0,0,0,0#0.999354,0.0159287,0.0010134,0.0322068,1,0,0,0,0.16114,0.134621,0.970812,-0.115913,1,0,0,0,1,0,0,0$
1771914456.9572854@0.000101989,0.000922504,0.00107772,0,0,0,-0.0118917,-0.00254653,0.00375218,0,0,0,0,0,0#0.999355,0.0159092,0.000997316,0.0321926,1,0,0,0,0.16114,0.134621,0.970812,-0.115913,1,0,0,0,1,0,0,0$
1771914456.9672868@0.000101989,0.000922504,0.00107772,0,0,0,-0.00780065,-0.00162646,0.00953651,0,0,0,0,0,0#0.999355,0.0159092,0.000997316,0.0321926,1,0,0,0,0.158479,0.135064,0.97111,-0.116569,1,0,0,0,1,0,0,0$
1771914456.9772909@0.000101989,0.000922504,0.00107772,0,0,0,-0.00814352,0.00833688,0.00834178,0,0,0,0,0,0#0.999355,0.0159092,0.000997316,0.0321926,1,0,0,0,0.157357,0.135086,0.971239,-0.116987,1,0,0,0,1,0,0,0$
1771914456.9872856@0.000563759,-0.000227313,0.0060324,0,0,0,-0.00817841,0.0141024,0.00407187,0,0,0,0,0,0#0.999354,0.0159034,0.000997011,0.0322016,1,0,0,0,0.156435,0.135146,0.971327,-0.117418,1,0,0,0,1,0,0,0$
1771914456.9962862@-0.000738423,-0.00103077,0.00164419,0,0,0,-0.00817841,0.0141024,0.00407187,0,0,0,0,0,0#0.999354,0.0159092,0.00100713,0.032212,1,0,0,0,0.156435,0.135146,0.971327,-0.117418,1,0,0,0,1,0,0,0$
1771914457.0082874@-0.000738423,-0.00103077,0.00164419,0,0,0,-0.00747515,0.000645874,0.00419001,0,0,0,0,0,0#0.999354,0.0159092,0.00100713,0.032212,1,0,0,0,0.154942,0.135257,0.971448,-0.118264,1,0,0,0,1,0,0,0$
1771914457.0182858@-0.00149329,4.50075e-05,-0.00309858,0,0,0,-0.00747515,0.000645874,0.00419001,0,0,0,0,0,0#0.999354,0.0159215,0.00100397,0.0322186,1,0,0,0,0.154942,0.135257,0.971448,-0.118264,1,0,0,0,1,0,0,0$
1771914457.0292861@-0.00149329,4.50075e-05,-0.00309858,0,0,0,-0.00249635,-0.00426088,-0.0011493,0,0,0,0,0,0#0.999354,0.0159215,0.00100397,0.0322186,1,0,0,0,0.15376,0.135028,0.971583,-0.118965,1,0,0,0,1,0,0,0$
1771914457.0392864@0.000240236,0.000264055,-0.00295864,0,0,0,-0.00249635,-0.00426088,-0.0011493,0,0,0,0,0,0#0.999354,0.0159089,0.000993489,0.0322014,1,0,0,0,0.15376,0.135028,0.971583,-0.118965,1,0,0,0,1,0,0,0$
1771914457.0492887@0.000240236,0.000264055,-0.00295864,0,0,0,-0.00154728,-0.00311778,-0.00536006,0,0,0,0,0,0#0.999354,0.0159089,0.000993489,0.0322014,1,0,0,0,0.152773,0.134404,0.971722,-0.119801,1,0,0,0,1,0,0,0$
1771914457.0582857@-0.000257428,0.00138114,0.0212158,0,0,0,-0.00154728,-0.00311778,-0.00536006,0,0,0,0,0,0#0.999354,0.0158903,0.000987913,0.0322047,1,0,0,0,0.152773,0.134404,0.971722,-0.119801,1,0,0,0,1,0,0,0$
1771914457.0682878@-4.56443e-05,-0.000209117,0.00334827,0,0,0,0.00223827,0.00453257,-0.0131767,0,0,0,0,0,0#0.999354,0.0158967,0.00100156,0.0322085,1,0,0,0,0.152289,0.134092,0.971776,-0.12033,1,0,0,0,1,0,0,0$
1771914457.0792875@-4.56443e-05,-0.000209117,0.00334827,0,0,0,0.00148919,-0.00266767,0.00013765,0,0,0,0,0,0#0.999354,0.0158967,0.00100156,0.0322085,1,0,0,0,0.150152,0.133272,0.972081,-0.121453,1,0,0,0,1,0,0,0$
1771914457.0882854@-4.56443e-05,-0.000209117,0.00334827,0,0,0,0.00136848,0.00172637,0.00107243,0,0,0,0,0,0#0.999354,0.0158967,0.00100156,0.0322085,1,0,0,0,0.149474,0.132911,0.9722,-0.121733,1,0,0,0,1,0,0,0$
1771914457.1012871@0.000896274,0.000130911,0.000776218,0,0,0,8.39204e-05,0.00440609,0.000414702,0,0,0,0,0,0#0.999354,0.0158959,0.00100014,0.0322177,1,0,0,0,0.148886,0.132613,0.972301,-0.121976,1,0,0,0,1,0,0,0$
